[2026-05-19T17:24:10+0300] Launching realtime watcher process...
2026-05-19 17:24:11,986 DEBUG asyncio | Using selector: KqueueSelector
2026-05-19 17:38:29,818 DEBUG realtime._async.client | receive: '{"ref":null,"event":"postgres_changes","payload":{"data":{"table":"finalMovies","type":"UPDATE","record":{"lb_id": "tmdb/1042834", "rt_id": "/m/eden_2024_2", "genres": ["Thriller", "Drama"], "run_id": 409, "imdb_id": "tt23149780", "lbVotes": 88657, "runtime": 129, "tmdb_id": 1294438, "backdrop": "https://image.tmdb.org/t/p/w1280/rz8NcfTRczvn94vpnmMx42zt6EC.jpg", "lbRating": 3, "en_poster": "https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg", "imdbVotes": "44696", "tmdbVotes": 642, "created_at": "2026-05-12T01:35:14.046596+00:00", "en_trailer": "2HRB36E5N6g", "imdbRating": 6.5, "popularity": 7.0069, "tmdbRating": 67, "alt_options": [{"tmdb": 1294438, "year": "2024", "title": "Eden", "poster_url": "https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg"}, {"tmdb": 1385736, "year": "2024", "title": "EDEN", "poster_url": "https://image.tmdb.org/t/p/w342/uEuPydHNOI4EcnAlbbpmaV5XRWj.jpg"}, {"tmdb": 1464075, "year": "2024", "title": "Eden", "poster_url": "https://image.tmdb.org/t/p/w342/skOLRa8ZmBJ6YLeMppe6LmVkBVI.jpg"}, {"tmdb": 1243117, "year": "2024", "title": "Eden", "poster_url": null}, {"tmdb": 1395316, "year": "2024", "title": "Eden.", "poster_url": "https://image.tmdb.org/t/p/w342/1mAN086b38uiz5xMy6CVCSGuYTt.jpg"}, {"tmdb": 1366260, "year": "2024", "title": "EDEN", "poster_url": "https://image.tmdb.org/t/p/w342/xPU3wHwxBX79vanOqnE1LGdu7tq.jpg"}, {"tmdb": 639857, "year": "2024", "title": "The Absence of Eden", "poster_url": "https://image.tmdb.org/t/p/w342/vbkxza3vqw1KG010Q8b009quJxK.jpg"}, {"tmdb": 1154104, "year": "2023", "title": "Eden", "poster_url": "https://image.tmdb.org/t/p/w342/eM4iCK20H3ORi7DPY1OMVX8PHbV.jpg"}, {"tmdb": 821042, "year": "2023", "title": "Martin Eden", "poster_url": "https://image.tmdb.org/t/p/w342/qApYVHO6ExZ30c6KrLhGsefHhGG.jpg"}, {"tmdb": 1420446, "year": "2023", "title": "Eden", "poster_url": "https://image.tmdb.org/t/p/w342/ajSi67Hkmv1W4GfVPI6GdVEgx7u.jpg"}], "solo_update": true, "release_year": 2024, "english_title": "Eden", "rtCriticVotes": 126, "rtCriticRating": 58, "rtAudienceVotes": 500, "rtAudienceRating": "74"},"columns":[{"name": "popularity", "type": "float8"}, {"name": "english_title", "type": "text"}, {"name": "release_year", "type": "int8"}, {"name": "runtime", "type": "float4"}, {"name": "tmdb_id", "type": "int4"}, {"name": "imdbRating", "type": "float8"}, {"name": "imdbVotes", "type": "text"}, {"name": "rtAudienceRating", "type": "text"}, {"name": "en_poster", "type": "text"}, {"name": "backdrop", "type": "text"}, {"name": "imdb_id", "type": "text"}, {"name": "created_at", "type": "timestamptz"}, {"name": "run_id", "type": "int4"}, {"name": "rtAudienceVotes", "type": "int4"}, {"name": "rt_id", "type": "text"}, {"name": "lb_id", "type": "text"}, {"name": "lbRating", "type": "float4"}, {"name": "lbVotes", "type": "int4"}, {"name": "tmdbRating", "type": "int4"}, {"name": "tmdbVotes", "type": "int4"}, {"name": "rtCriticRating", "type": "int4"}, {"name": "rtCriticVotes", "type": "int4"}, {"name": "en_trailer", "type": "text"}, {"name": "genres", "type": "_text"}, {"name": "alt_options", "type": "jsonb"}, {"name": "solo_update", "type": "bool"}],"errors":null,"schema":"public","commit_timestamp":"2026-05-19T14:39:17.691Z","old_record":{"tmdb_id": 1042834}},"ids":[58734927]},"topic":"realtime:realtime-watcher-1779200652"}'
2026-05-19 17:38:29,821 DEBUG realtime._async.client | parsed message as PostgresChangesMessage(event=<ChannelEvents.postgres_changes: 'postgres_changes'>, topic='realtime:realtime-watcher-1779200652', payload={'data': {'schema': 'public', 'table': 'finalMovies', 'commit_timestamp': '2026-05-19T14:39:17.691Z', 'type': <RealtimePostgresChangesListenEvent.Update: 'UPDATE'>, 'errors': None, 'columns': [{'name': 'popularity', 'type': 'float8'}, {'name': 'english_title', 'type': 'text'}, {'name': 'release_year', 'type': 'int8'}, {'name': 'runtime', 'type': 'float4'}, {'name': 'tmdb_id', 'type': 'int4'}, {'name': 'imdbRating', 'type': 'float8'}, {'name': 'imdbVotes', 'type': 'text'}, {'name': 'rtAudienceRating', 'type': 'text'}, {'name': 'en_poster', 'type': 'text'}, {'name': 'backdrop', 'type': 'text'}, {'name': 'imdb_id', 'type': 'text'}, {'name': 'created_at', 'type': 'timestamptz'}, {'name': 'run_id', 'type': 'int4'}, {'name': 'rtAudienceVotes', 'type': 'int4'}, {'name': 'rt_id', 'type': 'text'}, {'name': 'lb_id', 'type': 'text'}, {'name': 'lbRating', 'type': 'float4'}, {'name': 'lbVotes', 'type': 'int4'}, {'name': 'tmdbRating', 'type': 'int4'}, {'name': 'tmdbVotes', 'type': 'int4'}, {'name': 'rtCriticRating', 'type': 'int4'}, {'name': 'rtCriticVotes', 'type': 'int4'}, {'name': 'en_trailer', 'type': 'text'}, {'name': 'genres', 'type': '_text'}, {'name': 'alt_options', 'type': 'jsonb'}, {'name': 'solo_update', 'type': 'bool'}], 'record': {'lb_id': 'tmdb/1042834', 'rt_id': '/m/eden_2024_2', 'genres': ['Thriller', 'Drama'], 'run_id': 409, 'imdb_id': 'tt23149780', 'lbVotes': 88657, 'runtime': 129, 'tmdb_id': 1294438, 'backdrop': 'https://image.tmdb.org/t/p/w1280/rz8NcfTRczvn94vpnmMx42zt6EC.jpg', 'lbRating': 3, 'en_poster': 'https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg', 'imdbVotes': '44696', 'tmdbVotes': 642, 'created_at': '2026-05-12T01:35:14.046596+00:00', 'en_trailer': '2HRB36E5N6g', 'imdbRating': 6.5, 'popularity': 7.0069, 'tmdbRating': 67, 'alt_options': [{'tmdb': 1294438, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg'}, {'tmdb': 1385736, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/uEuPydHNOI4EcnAlbbpmaV5XRWj.jpg'}, {'tmdb': 1464075, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/skOLRa8ZmBJ6YLeMppe6LmVkBVI.jpg'}, {'tmdb': 1243117, 'year': '2024', 'title': 'Eden', 'poster_url': None}, {'tmdb': 1395316, 'year': '2024', 'title': 'Eden.', 'poster_url': 'https://image.tmdb.org/t/p/w342/1mAN086b38uiz5xMy6CVCSGuYTt.jpg'}, {'tmdb': 1366260, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/xPU3wHwxBX79vanOqnE1LGdu7tq.jpg'}, {'tmdb': 639857, 'year': '2024', 'title': 'The Absence of Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/vbkxza3vqw1KG010Q8b009quJxK.jpg'}, {'tmdb': 1154104, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/eM4iCK20H3ORi7DPY1OMVX8PHbV.jpg'}, {'tmdb': 821042, 'year': '2023', 'title': 'Martin Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/qApYVHO6ExZ30c6KrLhGsefHhGG.jpg'}, {'tmdb': 1420446, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/ajSi67Hkmv1W4GfVPI6GdVEgx7u.jpg'}], 'solo_update': True, 'release_year': 2024, 'english_title': 'Eden', 'rtCriticVotes': 126, 'rtCriticRating': 58, 'rtAudienceVotes': 500, 'rtAudienceRating': '74'}, 'old_record': {'tmdb_id': 1042834}}, 'ids': [58734927]}, ref=None)
2026-05-19 17:38:29,821 DEBUG realtime._async.channel | realtime:realtime-watcher-1779200652 : PostgresChangesMessage(event=<ChannelEvents.postgres_changes: 'postgres_changes'>, topic='realtime:realtime-watcher-1779200652', payload={'data': {'schema': 'public', 'table': 'finalMovies', 'commit_timestamp': '2026-05-19T14:39:17.691Z', 'type': <RealtimePostgresChangesListenEvent.Update: 'UPDATE'>, 'errors': None, 'columns': [{'name': 'popularity', 'type': 'float8'}, {'name': 'english_title', 'type': 'text'}, {'name': 'release_year', 'type': 'int8'}, {'name': 'runtime', 'type': 'float4'}, {'name': 'tmdb_id', 'type': 'int4'}, {'name': 'imdbRating', 'type': 'float8'}, {'name': 'imdbVotes', 'type': 'text'}, {'name': 'rtAudienceRating', 'type': 'text'}, {'name': 'en_poster', 'type': 'text'}, {'name': 'backdrop', 'type': 'text'}, {'name': 'imdb_id', 'type': 'text'}, {'name': 'created_at', 'type': 'timestamptz'}, {'name': 'run_id', 'type': 'int4'}, {'name': 'rtAudienceVotes', 'type': 'int4'}, {'name': 'rt_id', 'type': 'text'}, {'name': 'lb_id', 'type': 'text'}, {'name': 'lbRating', 'type': 'float4'}, {'name': 'lbVotes', 'type': 'int4'}, {'name': 'tmdbRating', 'type': 'int4'}, {'name': 'tmdbVotes', 'type': 'int4'}, {'name': 'rtCriticRating', 'type': 'int4'}, {'name': 'rtCriticVotes', 'type': 'int4'}, {'name': 'en_trailer', 'type': 'text'}, {'name': 'genres', 'type': '_text'}, {'name': 'alt_options', 'type': 'jsonb'}, {'name': 'solo_update', 'type': 'bool'}], 'record': {'lb_id': 'tmdb/1042834', 'rt_id': '/m/eden_2024_2', 'genres': ['Thriller', 'Drama'], 'run_id': 409, 'imdb_id': 'tt23149780', 'lbVotes': 88657, 'runtime': 129, 'tmdb_id': 1294438, 'backdrop': 'https://image.tmdb.org/t/p/w1280/rz8NcfTRczvn94vpnmMx42zt6EC.jpg', 'lbRating': 3, 'en_poster': 'https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg', 'imdbVotes': '44696', 'tmdbVotes': 642, 'created_at': '2026-05-12T01:35:14.046596+00:00', 'en_trailer': '2HRB36E5N6g', 'imdbRating': 6.5, 'popularity': 7.0069, 'tmdbRating': 67, 'alt_options': [{'tmdb': 1294438, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg'}, {'tmdb': 1385736, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/uEuPydHNOI4EcnAlbbpmaV5XRWj.jpg'}, {'tmdb': 1464075, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/skOLRa8ZmBJ6YLeMppe6LmVkBVI.jpg'}, {'tmdb': 1243117, 'year': '2024', 'title': 'Eden', 'poster_url': None}, {'tmdb': 1395316, 'year': '2024', 'title': 'Eden.', 'poster_url': 'https://image.tmdb.org/t/p/w342/1mAN086b38uiz5xMy6CVCSGuYTt.jpg'}, {'tmdb': 1366260, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/xPU3wHwxBX79vanOqnE1LGdu7tq.jpg'}, {'tmdb': 639857, 'year': '2024', 'title': 'The Absence of Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/vbkxza3vqw1KG010Q8b009quJxK.jpg'}, {'tmdb': 1154104, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/eM4iCK20H3ORi7DPY1OMVX8PHbV.jpg'}, {'tmdb': 821042, 'year': '2023', 'title': 'Martin Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/qApYVHO6ExZ30c6KrLhGsefHhGG.jpg'}, {'tmdb': 1420446, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/ajSi67Hkmv1W4GfVPI6GdVEgx7u.jpg'}], 'solo_update': True, 'release_year': 2024, 'english_title': 'Eden', 'rtCriticVotes': 126, 'rtCriticRating': 58, 'rtAudienceVotes': 500, 'rtAudienceRating': '74'}, 'old_record': {'tmdb_id': 1042834}}, 'ids': [58734927]}, ref=None)
2026-05-19 17:38:29,821 INFO realtime_watcher.listener | Realtime change observed on finalMovies (event=RealtimePostgresChangesListenEvent.Update)
2026-05-19 17:38:32,711 DEBUG websockets.client | > PING d6 ee 6e b0 [binary, 4 bytes]
2026-05-19 17:38:32,711 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:38:32,785 DEBUG websockets.client | < PONG d6 ee 6e b0 [binary, 4 bytes]
2026-05-19 17:38:32,786 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:38:47,403 DEBUG websockets.client | < TEXT '{"ref":null,"event":"postgres_changes","payload...me-watcher-1779200652"}' [3328 bytes]
2026-05-19 17:38:47,403 DEBUG realtime._async.client | receive: '{"ref":null,"event":"postgres_changes","payload":{"data":{"table":"finalMovies","type":"UPDATE","record":{"lb_id": "tmdb/1294438", "rt_id": "/m/eden_2024_2", "genres": ["Sci-Fi"], "run_id": 409, "imdb_id": "tt23149780", "lbVotes": 88657, "runtime": 10, "tmdb_id": 1294438, "backdrop": "https://image.tmdb.org/t/p/w1280/rz8NcfTRczvn94vpnmMx42zt6EC.jpg", "lbRating": 3, "en_poster": "https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg", "imdbVotes": "44696", "tmdbVotes": 2, "created_at": "2026-05-12T01:35:14.046596+00:00", "en_trailer": "2HRB36E5N6g", "imdbRating": 6.5, "popularity": 0.1484, "tmdbRating": 85, "alt_options": [{"tmdb": 1294438, "year": "2024", "title": "Eden", "poster_url": "https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg"}, {"tmdb": 1385736, "year": "2024", "title": "EDEN", "poster_url": "https://image.tmdb.org/t/p/w342/uEuPydHNOI4EcnAlbbpmaV5XRWj.jpg"}, {"tmdb": 1464075, "year": "2024", "title": "Eden", "poster_url": "https://image.tmdb.org/t/p/w342/skOLRa8ZmBJ6YLeMppe6LmVkBVI.jpg"}, {"tmdb": 1243117, "year": "2024", "title": "Eden", "poster_url": null}, {"tmdb": 1395316, "year": "2024", "title": "Eden.", "poster_url": "https://image.tmdb.org/t/p/w342/1mAN086b38uiz5xMy6CVCSGuYTt.jpg"}, {"tmdb": 1366260, "year": "2024", "title": "EDEN", "poster_url": "https://image.tmdb.org/t/p/w342/xPU3wHwxBX79vanOqnE1LGdu7tq.jpg"}, {"tmdb": 639857, "year": "2024", "title": "The Absence of Eden", "poster_url": "https://image.tmdb.org/t/p/w342/vbkxza3vqw1KG010Q8b009quJxK.jpg"}, {"tmdb": 1154104, "year": "2023", "title": "Eden", "poster_url": "https://image.tmdb.org/t/p/w342/eM4iCK20H3ORi7DPY1OMVX8PHbV.jpg"}, {"tmdb": 821042, "year": "2023", "title": "Martin Eden", "poster_url": "https://image.tmdb.org/t/p/w342/qApYVHO6ExZ30c6KrLhGsefHhGG.jpg"}, {"tmdb": 1420446, "year": "2023", "title": "Eden", "poster_url": "https://image.tmdb.org/t/p/w342/ajSi67Hkmv1W4GfVPI6GdVEgx7u.jpg"}], "solo_update": false, "release_year": 2024, "english_title": "Eden", "rtCriticVotes": 126, "rtCriticRating": 58, "rtAudienceVotes": 500, "rtAudienceRating": "74"},"columns":[{"name": "popularity", "type": "float8"}, {"name": "english_title", "type": "text"}, {"name": "release_year", "type": "int8"}, {"name": "runtime", "type": "float4"}, {"name": "tmdb_id", "type": "int4"}, {"name": "imdbRating", "type": "float8"}, {"name": "imdbVotes", "type": "text"}, {"name": "rtAudienceRating", "type": "text"}, {"name": "en_poster", "type": "text"}, {"name": "backdrop", "type": "text"}, {"name": "imdb_id", "type": "text"}, {"name": "created_at", "type": "timestamptz"}, {"name": "run_id", "type": "int4"}, {"name": "rtAudienceVotes", "type": "int4"}, {"name": "rt_id", "type": "text"}, {"name": "lb_id", "type": "text"}, {"name": "lbRating", "type": "float4"}, {"name": "lbVotes", "type": "int4"}, {"name": "tmdbRating", "type": "int4"}, {"name": "tmdbVotes", "type": "int4"}, {"name": "rtCriticRating", "type": "int4"}, {"name": "rtCriticVotes", "type": "int4"}, {"name": "en_trailer", "type": "text"}, {"name": "genres", "type": "_text"}, {"name": "alt_options", "type": "jsonb"}, {"name": "solo_update", "type": "bool"}],"errors":null,"schema":"public","commit_timestamp":"2026-05-19T14:39:35.423Z","old_record":{"tmdb_id": 1294438}},"ids":[58734927]},"topic":"realtime:realtime-watcher-1779200652"}'
2026-05-19 17:38:47,404 DEBUG realtime._async.client | parsed message as PostgresChangesMessage(event=<ChannelEvents.postgres_changes: 'postgres_changes'>, topic='realtime:realtime-watcher-1779200652', payload={'data': {'schema': 'public', 'table': 'finalMovies', 'commit_timestamp': '2026-05-19T14:39:35.423Z', 'type': <RealtimePostgresChangesListenEvent.Update: 'UPDATE'>, 'errors': None, 'columns': [{'name': 'popularity', 'type': 'float8'}, {'name': 'english_title', 'type': 'text'}, {'name': 'release_year', 'type': 'int8'}, {'name': 'runtime', 'type': 'float4'}, {'name': 'tmdb_id', 'type': 'int4'}, {'name': 'imdbRating', 'type': 'float8'}, {'name': 'imdbVotes', 'type': 'text'}, {'name': 'rtAudienceRating', 'type': 'text'}, {'name': 'en_poster', 'type': 'text'}, {'name': 'backdrop', 'type': 'text'}, {'name': 'imdb_id', 'type': 'text'}, {'name': 'created_at', 'type': 'timestamptz'}, {'name': 'run_id', 'type': 'int4'}, {'name': 'rtAudienceVotes', 'type': 'int4'}, {'name': 'rt_id', 'type': 'text'}, {'name': 'lb_id', 'type': 'text'}, {'name': 'lbRating', 'type': 'float4'}, {'name': 'lbVotes', 'type': 'int4'}, {'name': 'tmdbRating', 'type': 'int4'}, {'name': 'tmdbVotes', 'type': 'int4'}, {'name': 'rtCriticRating', 'type': 'int4'}, {'name': 'rtCriticVotes', 'type': 'int4'}, {'name': 'en_trailer', 'type': 'text'}, {'name': 'genres', 'type': '_text'}, {'name': 'alt_options', 'type': 'jsonb'}, {'name': 'solo_update', 'type': 'bool'}], 'record': {'lb_id': 'tmdb/1294438', 'rt_id': '/m/eden_2024_2', 'genres': ['Sci-Fi'], 'run_id': 409, 'imdb_id': 'tt23149780', 'lbVotes': 88657, 'runtime': 10, 'tmdb_id': 1294438, 'backdrop': 'https://image.tmdb.org/t/p/w1280/rz8NcfTRczvn94vpnmMx42zt6EC.jpg', 'lbRating': 3, 'en_poster': 'https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg', 'imdbVotes': '44696', 'tmdbVotes': 2, 'created_at': '2026-05-12T01:35:14.046596+00:00', 'en_trailer': '2HRB36E5N6g', 'imdbRating': 6.5, 'popularity': 0.1484, 'tmdbRating': 85, 'alt_options': [{'tmdb': 1294438, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg'}, {'tmdb': 1385736, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/uEuPydHNOI4EcnAlbbpmaV5XRWj.jpg'}, {'tmdb': 1464075, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/skOLRa8ZmBJ6YLeMppe6LmVkBVI.jpg'}, {'tmdb': 1243117, 'year': '2024', 'title': 'Eden', 'poster_url': None}, {'tmdb': 1395316, 'year': '2024', 'title': 'Eden.', 'poster_url': 'https://image.tmdb.org/t/p/w342/1mAN086b38uiz5xMy6CVCSGuYTt.jpg'}, {'tmdb': 1366260, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/xPU3wHwxBX79vanOqnE1LGdu7tq.jpg'}, {'tmdb': 639857, 'year': '2024', 'title': 'The Absence of Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/vbkxza3vqw1KG010Q8b009quJxK.jpg'}, {'tmdb': 1154104, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/eM4iCK20H3ORi7DPY1OMVX8PHbV.jpg'}, {'tmdb': 821042, 'year': '2023', 'title': 'Martin Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/qApYVHO6ExZ30c6KrLhGsefHhGG.jpg'}, {'tmdb': 1420446, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/ajSi67Hkmv1W4GfVPI6GdVEgx7u.jpg'}], 'solo_update': False, 'release_year': 2024, 'english_title': 'Eden', 'rtCriticVotes': 126, 'rtCriticRating': 58, 'rtAudienceVotes': 500, 'rtAudienceRating': '74'}, 'old_record': {'tmdb_id': 1294438}}, 'ids': [58734927]}, ref=None)
2026-05-19 17:38:47,404 DEBUG realtime._async.channel | realtime:realtime-watcher-1779200652 : PostgresChangesMessage(event=<ChannelEvents.postgres_changes: 'postgres_changes'>, topic='realtime:realtime-watcher-1779200652', payload={'data': {'schema': 'public', 'table': 'finalMovies', 'commit_timestamp': '2026-05-19T14:39:35.423Z', 'type': <RealtimePostgresChangesListenEvent.Update: 'UPDATE'>, 'errors': None, 'columns': [{'name': 'popularity', 'type': 'float8'}, {'name': 'english_title', 'type': 'text'}, {'name': 'release_year', 'type': 'int8'}, {'name': 'runtime', 'type': 'float4'}, {'name': 'tmdb_id', 'type': 'int4'}, {'name': 'imdbRating', 'type': 'float8'}, {'name': 'imdbVotes', 'type': 'text'}, {'name': 'rtAudienceRating', 'type': 'text'}, {'name': 'en_poster', 'type': 'text'}, {'name': 'backdrop', 'type': 'text'}, {'name': 'imdb_id', 'type': 'text'}, {'name': 'created_at', 'type': 'timestamptz'}, {'name': 'run_id', 'type': 'int4'}, {'name': 'rtAudienceVotes', 'type': 'int4'}, {'name': 'rt_id', 'type': 'text'}, {'name': 'lb_id', 'type': 'text'}, {'name': 'lbRating', 'type': 'float4'}, {'name': 'lbVotes', 'type': 'int4'}, {'name': 'tmdbRating', 'type': 'int4'}, {'name': 'tmdbVotes', 'type': 'int4'}, {'name': 'rtCriticRating', 'type': 'int4'}, {'name': 'rtCriticVotes', 'type': 'int4'}, {'name': 'en_trailer', 'type': 'text'}, {'name': 'genres', 'type': '_text'}, {'name': 'alt_options', 'type': 'jsonb'}, {'name': 'solo_update', 'type': 'bool'}], 'record': {'lb_id': 'tmdb/1294438', 'rt_id': '/m/eden_2024_2', 'genres': ['Sci-Fi'], 'run_id': 409, 'imdb_id': 'tt23149780', 'lbVotes': 88657, 'runtime': 10, 'tmdb_id': 1294438, 'backdrop': 'https://image.tmdb.org/t/p/w1280/rz8NcfTRczvn94vpnmMx42zt6EC.jpg', 'lbRating': 3, 'en_poster': 'https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg', 'imdbVotes': '44696', 'tmdbVotes': 2, 'created_at': '2026-05-12T01:35:14.046596+00:00', 'en_trailer': '2HRB36E5N6g', 'imdbRating': 6.5, 'popularity': 0.1484, 'tmdbRating': 85, 'alt_options': [{'tmdb': 1294438, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg'}, {'tmdb': 1385736, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/uEuPydHNOI4EcnAlbbpmaV5XRWj.jpg'}, {'tmdb': 1464075, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/skOLRa8ZmBJ6YLeMppe6LmVkBVI.jpg'}, {'tmdb': 1243117, 'year': '2024', 'title': 'Eden', 'poster_url': None}, {'tmdb': 1395316, 'year': '2024', 'title': 'Eden.', 'poster_url': 'https://image.tmdb.org/t/p/w342/1mAN086b38uiz5xMy6CVCSGuYTt.jpg'}, {'tmdb': 1366260, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/xPU3wHwxBX79vanOqnE1LGdu7tq.jpg'}, {'tmdb': 639857, 'year': '2024', 'title': 'The Absence of Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/vbkxza3vqw1KG010Q8b009quJxK.jpg'}, {'tmdb': 1154104, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/eM4iCK20H3ORi7DPY1OMVX8PHbV.jpg'}, {'tmdb': 821042, 'year': '2023', 'title': 'Martin Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/qApYVHO6ExZ30c6KrLhGsefHhGG.jpg'}, {'tmdb': 1420446, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/ajSi67Hkmv1W4GfVPI6GdVEgx7u.jpg'}], 'solo_update': False, 'release_year': 2024, 'english_title': 'Eden', 'rtCriticVotes': 126, 'rtCriticRating': 58, 'rtAudienceVotes': 500, 'rtAudienceRating': '74'}, 'old_record': {'tmdb_id': 1294438}}, 'ids': [58734927]}, ref=None)
2026-05-19 17:38:47,404 INFO realtime_watcher.listener | Realtime change observed on finalMovies (event=RealtimePostgresChangesListenEvent.Update)
2026-05-19 17:38:47,712 DEBUG realtime._async.client | send: {"event":"heartbeat","payload":{},"topic":"phoenix","ref":null,"join_ref":null}
