cinema,datetext,timetext,partialHref,title,snif,type
CC,25-01-14,10:20,5241,9/11: I Was There,Netanya,R
CC,25-01-14,13:10,5241,9/11: I Was There,Netanya,R
CC,25-01-14,16:00,5241,9/11: I Was There,Netanya,R
CC,25-01-14,19:10,5241,9/11: I Was There,Netanya,R
CC,25-01-14,20:30,5241,9/11: I Was There,Netanya,R
CC,25-01-14,21:50,5241,9/11: I Was There,Netanya,R
CC,25-01-14,18:30,5241,9/11: I Was There,Netanya,Prime
CC,25-01-14,10:00,5241,9/11: I Was There,Beer Sheva,R
CC,25-01-14,11:30,5241,9/11: I Was There,Beer Sheva,R
CC,25-01-14,12:50,5241,9/11: I Was There,Beer Sheva,R
CC,25-01-14,15:40,5241,9/11: I Was There,Beer Sheva,R
CC,25-01-14,18:15,5241,9/11: I Was There,Beer Sheva,R
CC,25-01-14,18:50,5241,9/11: I Was There,Beer Sheva,R
CC,25-01-14,21:10,5241,9/11: I Was There,Beer Sheva,R
CC,25-01-14,10:00,5241,9/11: I Was There,Chadera,R
CC,25-01-14,11:40,5241,9/11: I Was There,Chadera,R
CC,25-01-14,12:45,5241,9/11: I Was There,Chadera,R
CC,25-01-14,13:50,5241,9/11: I Was There,Chadera,R
CC,25-01-14,15:25,5241,9/11: I Was There,Chadera,R
CC,25-01-14,16:30,5241,9/11: I Was There,Chadera,R
CC,25-01-14,18:00,5241,9/11: I Was There,Chadera,R
CC,25-01-14,19:10,5241,9/11: I Was There,Chadera,R
CC,25-01-14,20:10,5241,9/11: I Was There,Chadera,R
CC,25-01-14,21:45,5241,9/11: I Was There,Chadera,R
CC,25-01-14,12:00,5241,9/11: I Was There,Ashdod,R
CC,25-01-14,13:00,5241,9/11: I Was There,Ashdod,R
CC,25-01-14,14:45,5241,9/11: I Was There,Ashdod,R
CC,25-01-14,15:50,5241,9/11: I Was There,Ashdod,R
CC,25-01-14,17:30,5241,9/11: I Was There,Ashdod,R
CC,25-01-14,18:40,5241,9/11: I Was There,Ashdod,R
CC,25-01-14,20:15,5241,9/11: I Was There,Ashdod,R
CC,25-01-14,21:30,5241,9/11: I Was There,Ashdod,R
YP,25-01-14,11:10,67614,A Real Pain,Rishon Letzion,R
YP,25-01-14,13:10,67615,A Real Pain,Rishon Letzion,R
YP,25-01-14,14:00,67606,A Real Pain,Rishon Letzion,R
YP,25-01-14,17:20,67623,A Real Pain,Rishon Letzion,R
YP,25-01-14,18:15,67607,A Real Pain,Rishon Letzion,R
YP,25-01-14,20:10,67608,A Real Pain,Rishon Letzion,R
YP,25-01-14,22:10,67537,A Real Pain,Rishon Letzion,R
YP,25-01-14,11:15,47702,A Real Pain,Ayalon,R
YP,25-01-14,12:10,47674,A Real Pain,Ayalon,R
YP,25-01-14,14:15,47675,A Real Pain,Ayalon,R
YP,25-01-14,16:00,47646,A Real Pain,Ayalon,R
YP,25-01-14,17:30,47833,A Real Pain,Ayalon,R
YP,25-01-14,19:30,47834,A Real Pain,Ayalon,R
YP,25-01-14,21:30,47835,A Real Pain,Ayalon,R
YP,25-01-14,14:30,68958,A Real Pain,Beer Sheva,R
YP,25-01-14,16:40,68881,A Real Pain,Beer Sheva,R
YP,25-01-14,18:45,68882,A Real Pain,Beer Sheva,R
YP,25-01-14,20:40,68883,A Real Pain,Beer Sheva,R
YP,25-01-14,22:35,68884,A Real Pain,Beer Sheva,R
ML,25-01-14,11:00,62243,A Real Pain,Carmiel,R
ML,25-01-14,13:00,62242,A Real Pain,Carmiel,R
ML,25-01-14,15:00,62241,A Real Pain,Carmiel,R
ML,25-01-14,19:30,62220,A Real Pain,Carmiel,R
ML,25-01-14,21:30,62221,A Real Pain,Carmiel,R
YP,25-01-14,17:30,58371,A Real Pain,Zichron Yaakov,R
YP,25-01-14,19:30,58372,A Real Pain,Zichron Yaakov,R
YP,25-01-14,21:30,58373,A Real Pain,Zichron Yaakov,R
YP,25-01-14,14:10,74243,A Real Pain,Haifa,R
YP,25-01-14,15:30,74303,A Real Pain,Haifa,R
YP,25-01-14,17:30,74304,A Real Pain,Haifa,R
YP,25-01-14,19:30,74305,A Real Pain,Haifa,R
YP,25-01-14,21:30,74306,A Real Pain,Haifa,R
YP,25-01-14,12:00,68787,A Real Pain,Jerusalem,R
YP,25-01-14,18:00,69161,A Real Pain,Jerusalem,R
YP,25-01-14,20:00,69162,A Real Pain,Jerusalem,R
YP,25-01-14,22:00,69163,A Real Pain,Jerusalem,R
YP,25-01-14,22:30,68898,A Real Pain,Jerusalem,R
LC,25-01-14,11:10,563709,A Real Pain,Raanana,R
LC,25-01-14,13:10,563710,A Real Pain,Raanana,R
LC,25-01-14,17:20,563696,A Real Pain,Raanana,R
LC,25-01-14,19:20,563697,A Real Pain,Raanana,R
LC,25-01-14,11:00,563899,A Real Pain,Tel Aviv,R
LC,25-01-14,13:45,563900,A Real Pain,Tel Aviv,R
LC,25-01-14,17:40,563901,A Real Pain,Tel Aviv,R
LC,25-01-14,19:40,563902,A Real Pain,Tel Aviv,R
LC,25-01-14,21:20,563903,A Real Pain,Tel Aviv,R
LC,25-01-14,10:50,563965,A Real Pain,Ramat Hasharon,R
LC,25-01-14,17:20,563970,A Real Pain,Ramat Hasharon,R
LC,25-01-14,19:15,563968,A Real Pain,Ramat Hasharon,R
LC,25-01-14,10:45,563992,A Real Pain,Jerusalem,R
LC,25-01-14,14:50,563996,A Real Pain,Jerusalem,R
LC,25-01-14,21:45,563994,A Real Pain,Jerusalem,R
ML,25-01-14,11:30,58662,A Real Pain,Haifa,R
ML,25-01-14,13:35,58661,A Real Pain,Haifa,R
ML,25-01-14,15:40,58660,A Real Pain,Haifa,R
ML,25-01-14,20:20,58663,A Real Pain,Haifa,R
ML,25-01-14,22:25,58664,A Real Pain,Haifa,R
HC,25-01-14,11:30,2912,A Real Pain,Kiryat Bialik,R
HC,25-01-14,13:30,2912,A Real Pain,Kiryat Bialik,R
HC,25-01-14,15:30,2912,A Real Pain,Kiryat Bialik,R
HC,25-01-14,17:30,2912,A Real Pain,Kiryat Bialik,R
HC,25-01-14,19:30,2912,A Real Pain,Kiryat Bialik,R
HC,25-01-14,21:30,2912,A Real Pain,Kiryat Bialik,R
HC,25-01-14,14:50,2912,A Real Pain,Modiin,R
HC,25-01-14,19:30,2912,A Real Pain,Modiin,R
HC,25-01-14,21:30,2912,A Real Pain,Modiin,R
ML,25-01-14,11:00,82126,A Real Pain,Netanya,R
ML,25-01-14,13:10,82127,A Real Pain,Netanya,R
ML,25-01-14,15:20,82128,A Real Pain,Netanya,R
ML,25-01-14,19:35,82129,A Real Pain,Netanya,R
ML,25-01-14,21:50,82130,A Real Pain,Netanya,R
CC,25-01-14,10:00,5324,A Real Pain,Glilot,R
CC,25-01-14,12:15,5324,A Real Pain,Glilot,R
CC,25-01-14,14:30,5324,A Real Pain,Glilot,R
CC,25-01-14,16:45,5324,A Real Pain,Glilot,R
CC,25-01-14,19:00,5324,A Real Pain,Glilot,R
CC,25-01-14,21:15,5324,A Real Pain,Glilot,R
CC,25-01-14,10:30,5324,A Real Pain,Rishon Letzion,R
CC,25-01-14,13:00,5324,A Real Pain,Rishon Letzion,R
CC,25-01-14,15:30,5324,A Real Pain,Rishon Letzion,R
CC,25-01-14,21:00,5324,A Real Pain,Rishon Letzion,R
CC,25-01-14,10:20,5324,A Real Pain,Jerusalem,R
CC,25-01-14,12:45,5324,A Real Pain,Jerusalem,R
CC,25-01-14,15:00,5324,A Real Pain,Jerusalem,R
CC,25-01-14,17:10,5324,A Real Pain,Jerusalem,R
CC,25-01-14,19:20,5324,A Real Pain,Jerusalem,R
CC,25-01-14,21:30,5324,A Real Pain,Jerusalem,R
CC,25-01-14,10:00,5324,A Real Pain,Kfar Saba,R
CC,25-01-14,12:20,5324,A Real Pain,Kfar Saba,R
CC,25-01-14,14:40,5324,A Real Pain,Kfar Saba,R
CC,25-01-14,17:00,5324,A Real Pain,Kfar Saba,R
CC,25-01-14,19:20,5324,A Real Pain,Kfar Saba,R
CC,25-01-14,21:40,5324,A Real Pain,Kfar Saba,R
CC,25-01-14,10:00,5324,A Real Pain,Netanya,R
CC,25-01-14,12:10,5324,A Real Pain,Netanya,R
CC,25-01-14,15:15,5324,A Real Pain,Netanya,R
CC,25-01-14,17:30,5324,A Real Pain,Netanya,R
CC,25-01-14,19:40,5324,A Real Pain,Netanya,R
CC,25-01-14,21:50,5324,A Real Pain,Netanya,R
CC,25-01-14,10:00,5324,A Real Pain,Beer Sheva,R
CC,25-01-14,12:20,5324,A Real Pain,Beer Sheva,R
CC,25-01-14,14:40,5324,A Real Pain,Beer Sheva,R
CC,25-01-14,17:00,5324,A Real Pain,Beer Sheva,R
CC,25-01-14,19:20,5324,A Real Pain,Beer Sheva,R
CC,25-01-14,21:40,5324,A Real Pain,Beer Sheva,R
CC,25-01-14,10:00,5324,A Real Pain,Chadera,R
CC,25-01-14,12:40,5324,A Real Pain,Chadera,R
CC,25-01-14,14:50,5324,A Real Pain,Chadera,R
CC,25-01-14,16:00,5324,A Real Pain,Chadera,R
CC,25-01-14,18:10,5324,A Real Pain,Chadera,R
CC,25-01-14,20:20,5324,A Real Pain,Chadera,R
CC,25-01-14,12:20,5324,A Real Pain,Ashdod,R
CC,25-01-14,14:40,5324,A Real Pain,Ashdod,R
CC,25-01-14,17:00,5324,A Real Pain,Ashdod,R
CC,25-01-14,19:20,5324,A Real Pain,Ashdod,R
CC,25-01-14,21:40,5324,A Real Pain,Ashdod,R
RH,25-01-14,11:00,44477,A Real Pain,Givataim,R
RH,25-01-14,12:55,44478,A Real Pain,Givataim,R
RH,25-01-14,14:50,44479,A Real Pain,Givataim,R
RH,25-01-14,16:50,44398,A Real Pain,Givataim,R
RH,25-01-14,19:40,44353,A Real Pain,Givataim,R
RH,25-01-14,21:50,44354,A Real Pain,Givataim,R
RH,25-01-14,16:45,17279,A Real Pain,Tel Aviv,R
RH,25-01-14,19:50,17283,A Real Pain,Tel Aviv,R
RH,25-01-14,21:50,17284,A Real Pain,Tel Aviv,R
RH,25-01-14,17:00,21444,A Real Pain,Kiryat Ono,R
RH,25-01-14,19:30,21445,A Real Pain,Kiryat Ono,R
RH,25-01-14,21:50,21446,A Real Pain,Kiryat Ono,R
ML,25-01-14,11:45,82144,And the Party Goes On,Netanya,R
ML,25-01-14,14:20,82143,And the Party Goes On,Netanya,R
LC,25-01-14,15:50,563894,Anora,Tel Aviv,R
LC,25-01-14,18:15,563908,Anora,Tel Aviv,R
LC,25-01-14,21:10,563893,Anora,Tel Aviv,R
LC,25-01-14,15:40,563715,Anora,Raanana,R
HC,25-01-14,21:50,2851,Anora,Nahariya,R
HC,25-01-14,11:00,2851,Anora,Kiryat Bialik,R
HC,25-01-14,13:50,2851,Anora,Kiryat Bialik,R
HC,25-01-14,16:40,2851,Anora,Kiryat Bialik,R
HC,25-01-14,19:30,2851,Anora,Kiryat Bialik,R
HC,25-01-14,16:10,2851,Anora,Modiin,R
HC,25-01-14,12:45,2851,Anora,Rehovot,R
HC,25-01-14,18:00,2851,Anora,Rehovot,R
HC,25-01-14,14:45,2851,Anora,Ashdod,R
YP,25-01-14,11:15,67622,Anora,Rishon Letzion,R
YP,25-01-14,14:30,67554,Anora,Rishon Letzion,R
YP,25-01-14,11:10,47522,Anora,Ayalon,R
YP,25-01-14,14:20,47514,Anora,Ayalon,R
YP,25-01-14,20:10,47485,Anora,Ayalon,R
CC,25-01-14,11:00,5386,Anora,Glilot,R
CC,25-01-14,14:15,5386,Anora,Glilot,R
CC,25-01-14,19:45,5386,Anora,Glilot,R
CC,25-01-14,10:30,5386,Anora,Rishon Letzion,R
CC,25-01-14,13:40,5386,Anora,Rishon Letzion,R
CC,25-01-14,15:10,5386,Anora,Rishon Letzion,R
CC,25-01-14,11:10,5386,Anora,Jerusalem,R
CC,25-01-14,14:00,5386,Anora,Jerusalem,R
YP,25-01-14,11:20,73782,Anora,Haifa,R
YP,25-01-14,14:10,73802,Anora,Haifa,R
CC,25-01-14,10:30,5386,Anora,Kfar Saba,R
CC,25-01-14,13:40,5386,Anora,Kfar Saba,R
CC,25-01-14,21:00,5386,Anora,Kfar Saba,Prime
CC,25-01-14,10:50,5386,Anora,Netanya,R
CC,25-01-14,20:00,5386,Anora,Netanya,R
CC,25-01-14,10:10,5386,Anora,Beer Sheva,R
CC,25-01-14,13:15,5386,Anora,Beer Sheva,R
CC,25-01-14,10:50,5386,Anora,Chadera,R
CC,25-01-14,13:45,5386,Anora,Chadera,R
CC,25-01-14,21:30,5386,Anora,Chadera,Prime
CC,25-01-14,12:40,5386,Anora,Ashdod,R
CC,25-01-14,21:15,5386,Anora,Ashdod,R
LC,25-01-14,13:50,563890,Babygirl,Tel Aviv,R
LC,25-01-14,16:20,563907,Babygirl,Tel Aviv,R
LC,25-01-14,18:45,563891,Babygirl,Tel Aviv,R
LC,25-01-14,21:40,563892,Babygirl,Tel Aviv,R
LC,25-01-14,11:20,563719,Babygirl,Raanana,R
LC,25-01-14,16:20,563713,Babygirl,Raanana,R
LC,25-01-14,18:30,563701,Babygirl,Raanana,R
LC,25-01-14,21:00,563702,Babygirl,Raanana,R
LC,25-01-14,12:45,563966,Babygirl,Ramat Hasharon,R
LC,25-01-14,16:40,563995,Babygirl,Jerusalem,R
HC,25-01-14,19:35,2859,Babygirl,Carmiel,R
HC,25-01-14,19:20,2859,Babygirl,Nahariya,R
HC,25-01-14,21:40,2859,Babygirl,Nahariya,R
HC,25-01-14,11:40,2859,Babygirl,Kiryat Bialik,R
HC,25-01-14,14:15,2859,Babygirl,Kiryat Bialik,R
HC,25-01-14,16:45,2859,Babygirl,Kiryat Bialik,R
HC,25-01-14,19:15,2859,Babygirl,Kiryat Bialik,R
HC,25-01-14,21:45,2859,Babygirl,Kiryat Bialik,R
HC,25-01-14,19:15,2859,Babygirl,Petach Tikvah,R
HC,25-01-14,14:20,2859,Babygirl,Modiin,R
HC,25-01-14,16:50,2859,Babygirl,Modiin,R
HC,25-01-14,19:15,2859,Babygirl,Modiin,R
HC,25-01-14,21:45,2859,Babygirl,Modiin,R
HC,25-01-14,11:50,2859,Babygirl,Rehovot,R
HC,25-01-14,14:20,2859,Babygirl,Rehovot,R
HC,25-01-14,16:50,2859,Babygirl,Rehovot,R
HC,25-01-14,19:20,2859,Babygirl,Rehovot,R
HC,25-01-14,21:50,2859,Babygirl,Rehovot,R
HC,25-01-14,20:00,2859,Babygirl,Ashdod,R
YP,25-01-14,11:30,67612,Babygirl,Rishon Letzion,R
YP,25-01-14,15:10,67538,Babygirl,Rishon Letzion,R
YP,25-01-14,17:30,67539,Babygirl,Rishon Letzion,R
YP,25-01-14,19:50,67540,Babygirl,Rishon Letzion,R
YP,25-01-14,20:10,67546,Babygirl,Rishon Letzion,R
YP,25-01-14,22:10,67541,Babygirl,Rishon Letzion,R
YP,25-01-14,22:30,67547,Babygirl,Rishon Letzion,R
YP,25-01-14,20:30,67596,Babygirl,Rishon Letzion,VIP
YP,25-01-14,11:40,47619,Babygirl,Ayalon,R
YP,25-01-14,17:20,47734,Babygirl,Ayalon,R
YP,25-01-14,19:40,47735,Babygirl,Ayalon,R
YP,25-01-14,21:50,47620,Babygirl,Ayalon,R
YP,25-01-14,14:00,68612,Babygirl,Beer Sheva,R
YP,25-01-14,16:30,68613,Babygirl,Beer Sheva,R
YP,25-01-14,17:20,68732,Babygirl,Beer Sheva,R
YP,25-01-14,19:40,68733,Babygirl,Beer Sheva,R
YP,25-01-14,22:00,68734,Babygirl,Beer Sheva,R
YP,25-01-14,11:50,58213,Babygirl,Zichron Yaakov,R
YP,25-01-14,19:40,58504,Babygirl,Zichron Yaakov,R
YP,25-01-14,22:00,58505,Babygirl,Zichron Yaakov,R
YP,25-01-14,11:00,73871,Babygirl,Haifa,R
YP,25-01-14,11:40,73987,Babygirl,Haifa,R
YP,25-01-14,14:00,73979,Babygirl,Haifa,R
YP,25-01-14,16:30,73980,Babygirl,Haifa,R
YP,25-01-14,19:00,73981,Babygirl,Haifa,R
YP,25-01-14,19:10,73865,Babygirl,Haifa,R
YP,25-01-14,21:00,74246,Babygirl,Haifa,R
YP,25-01-14,21:30,73982,Babygirl,Haifa,R
CC,25-01-14,10:45,5397,Babygirl,Glilot,R
CC,25-01-14,13:30,5397,Babygirl,Glilot,R
CC,25-01-14,16:15,5397,Babygirl,Glilot,R
CC,25-01-14,19:00,5397,Babygirl,Glilot,R
CC,25-01-14,20:10,5397,Babygirl,Glilot,R
CC,25-01-14,21:45,5397,Babygirl,Glilot,R
CC,25-01-14,10:45,5397,Babygirl,Glilot,4DX
CC,25-01-14,13:30,5397,Babygirl,Glilot,4DX
YP,25-01-14,11:40,68948,Babygirl,Jerusalem,R
CC,25-01-14,16:15,5397,Babygirl,Glilot,4DX
YP,25-01-14,11:45,68725,Babygirl,Jerusalem,R
CC,25-01-14,19:00,5397,Babygirl,Glilot,4DX
CC,25-01-14,21:45,5397,Babygirl,Glilot,4DX
YP,25-01-14,17:30,69069,Babygirl,Jerusalem,R
YP,25-01-14,19:50,69070,Babygirl,Jerusalem,R
YP,25-01-14,22:10,69071,Babygirl,Jerusalem,R
CC,25-01-14,10:30,5397,Babygirl,Rishon Letzion,R
CC,25-01-14,13:20,5397,Babygirl,Rishon Letzion,R
CC,25-01-14,16:10,5397,Babygirl,Rishon Letzion,R
CC,25-01-14,18:00,5397,Babygirl,Rishon Letzion,R
CC,25-01-14,19:00,5397,Babygirl,Rishon Letzion,R
CC,25-01-14,20:50,5397,Babygirl,Rishon Letzion,R
CC,25-01-14,21:45,5397,Babygirl,Rishon Letzion,R
CC,25-01-14,12:40,5397,Babygirl,Jerusalem,R
CC,25-01-14,19:10,5397,Babygirl,Jerusalem,R
CC,25-01-14,21:50,5397,Babygirl,Jerusalem,R
CC,25-01-14,22:00,5397,Babygirl,Jerusalem,VIP
CC,25-01-14,10:10,5397,Babygirl,Kfar Saba,R
CC,25-01-14,13:00,5397,Babygirl,Kfar Saba,R
CC,25-01-14,15:50,5397,Babygirl,Kfar Saba,R
CC,25-01-14,18:40,5397,Babygirl,Kfar Saba,R
CC,25-01-14,21:20,5397,Babygirl,Kfar Saba,R
CC,25-01-14,11:10,5397,Babygirl,Netanya,R
CC,25-01-14,13:50,5397,Babygirl,Netanya,R
CC,25-01-14,19:00,5397,Babygirl,Netanya,R
CC,25-01-14,21:40,5397,Babygirl,Netanya,R
CC,25-01-14,20:40,5397,Babygirl,Netanya,Prime
CC,25-01-14,10:00,5397,Babygirl,Beer Sheva,R
CC,25-01-14,12:45,5397,Babygirl,Beer Sheva,R
CC,25-01-14,15:30,5397,Babygirl,Beer Sheva,R
CC,25-01-14,18:40,5397,Babygirl,Beer Sheva,R
CC,25-01-14,21:30,5397,Babygirl,Beer Sheva,R
CC,25-01-14,10:00,5397,Babygirl,Chadera,R
CC,25-01-14,12:30,5397,Babygirl,Chadera,R
CC,25-01-14,19:20,5397,Babygirl,Chadera,R
CC,25-01-14,20:40,5397,Babygirl,Chadera,R
CC,25-01-14,21:50,5397,Babygirl,Chadera,R
CC,25-01-14,12:00,5397,Babygirl,Ashdod,R
CC,25-01-14,13:30,5397,Babygirl,Ashdod,R
CC,25-01-14,16:10,5397,Babygirl,Ashdod,R
CC,25-01-14,18:50,5397,Babygirl,Ashdod,R
CC,25-01-14,19:50,5397,Babygirl,Ashdod,R
CC,25-01-14,21:30,5397,Babygirl,Ashdod,R
RH,25-01-14,11:00,44482,Babygirl,Givataim,R
RH,25-01-14,14:00,44483,Babygirl,Givataim,R
RH,25-01-14,19:30,44438,Babygirl,Givataim,R
RH,25-01-14,21:50,44439,Babygirl,Givataim,R
ML,25-01-14,22:10,62232,Better Man,Carmiel,R
ML,25-01-14,21:45,82145,Better Man,Netanya,R
CC,25-01-14,21:35,5418,Better Man,Glilot,R
CC,25-01-14,21:45,5418,Better Man,Jerusalem,R
YP,25-01-14,11:00,67613,Better Man,Rishon Letzion,R
YP,25-01-14,14:45,67545,Better Man,Rishon Letzion,R
YP,25-01-14,12:00,47831,Better Man,Ayalon,R
YP,25-01-14,14:40,47832,Better Man,Ayalon,R
YP,25-01-14,19:00,68960,Better Man,Beer Sheva,R
YP,25-01-14,11:15,58245,Better Man,Zichron Yaakov,R
YP,25-01-14,14:00,58237,Better Man,Zichron Yaakov,R
YP,25-01-14,16:45,58238,Better Man,Zichron Yaakov,R
YP,25-01-14,11:20,74021,Better Man,Haifa,R
YP,25-01-14,14:15,73900,Better Man,Haifa,R
YP,25-01-14,21:10,74116,Better Man,Haifa,R
YP,25-01-14,18:30,69132,Better Man,Jerusalem,R
YP,25-01-14,21:40,69133,Better Man,Jerusalem,R
HC,25-01-14,21:50,2880,Better Man,Modiin,R
HC,25-01-14,21:00,2880,Better Man,Ashdod,R
ML,25-01-14,14:25,62250,Cocorico,Carmiel,R
ML,25-01-14,16:30,62249,Cocorico,Carmiel,R
ML,25-01-14,11:15,58675,Cocorico,Haifa,UPGRADE
ML,25-01-14,13:25,58674,Cocorico,Haifa,UPGRADE
ML,25-01-14,11:55,82147,Cocorico,Netanya,UPGRADE
ML,25-01-14,14:10,82146,Cocorico,Netanya,UPGRADE
YP,25-01-14,17:15,47515,Cocorico,Ayalon,R
YP,25-01-14,15:30,69068,Cocorico,Jerusalem,R
LC,25-01-14,19:00,563102,Conclave,Jerusalem,R
CC,25-01-14,14:00,5378,Den of Thieves 2: Pantera,Glilot,R
CC,25-01-14,17:15,5378,Den of Thieves 2: Pantera,Glilot,R
CC,25-01-14,18:50,5378,Den of Thieves 2: Pantera,Glilot,R
CC,25-01-14,20:30,5378,Den of Thieves 2: Pantera,Glilot,R
CC,25-01-14,22:00,5378,Den of Thieves 2: Pantera,Glilot,R
CC,25-01-14,10:00,5378,Den of Thieves 2: Pantera,Rishon Letzion,R
CC,25-01-14,13:10,5378,Den of Thieves 2: Pantera,Rishon Letzion,R
CC,25-01-14,16:20,5378,Den of Thieves 2: Pantera,Rishon Letzion,R
CC,25-01-14,21:20,5378,Den of Thieves 2: Pantera,Rishon Letzion,R
CC,25-01-14,22:00,5378,Den of Thieves 2: Pantera,Rishon Letzion,R
ML,25-01-14,11:30,62255,Den of Thieves 2: Pantera,Carmiel,R
ML,25-01-14,18:55,62224,Den of Thieves 2: Pantera,Carmiel,UPGRADE
ML,25-01-14,21:50,62225,Den of Thieves 2: Pantera,Carmiel,UPGRADE
CC,25-01-14,15:20,5378,Den of Thieves 2: Pantera,Jerusalem,R
CC,25-01-14,18:40,5378,Den of Thieves 2: Pantera,Jerusalem,R
CC,25-01-14,22:00,5378,Den of Thieves 2: Pantera,Jerusalem,R
CC,25-01-14,19:50,5378,Den of Thieves 2: Pantera,Kfar Saba,R
CC,25-01-14,21:40,5378,Den of Thieves 2: Pantera,Kfar Saba,R
CC,25-01-14,14:00,5378,Den of Thieves 2: Pantera,Kfar Saba,Prime
CC,25-01-14,17:20,5378,Den of Thieves 2: Pantera,Kfar Saba,Prime
CC,25-01-14,17:50,5378,Den of Thieves 2: Pantera,Netanya,R
CC,25-01-14,18:50,5378,Den of Thieves 2: Pantera,Netanya,R
CC,25-01-14,21:00,5378,Den of Thieves 2: Pantera,Netanya,R
CC,25-01-14,22:10,5378,Den of Thieves 2: Pantera,Netanya,R
CC,25-01-14,11:40,5378,Den of Thieves 2: Pantera,Netanya,Prime
CC,25-01-14,14:50,5378,Den of Thieves 2: Pantera,Netanya,Prime
CC,25-01-14,11:30,5378,Den of Thieves 2: Pantera,Beer Sheva,R
CC,25-01-14,12:40,5378,Den of Thieves 2: Pantera,Beer Sheva,R
CC,25-01-14,16:00,5378,Den of Thieves 2: Pantera,Beer Sheva,R
CC,25-01-14,19:30,5378,Den of Thieves 2: Pantera,Beer Sheva,R
CC,25-01-14,20:50,5378,Den of Thieves 2: Pantera,Beer Sheva,R
CC,25-01-14,21:50,5378,Den of Thieves 2: Pantera,Beer Sheva,R
CC,25-01-14,15:30,5378,Den of Thieves 2: Pantera,Chadera,R
CC,25-01-14,18:45,5378,Den of Thieves 2: Pantera,Chadera,R
CC,25-01-14,19:50,5378,Den of Thieves 2: Pantera,Chadera,R
CC,25-01-14,22:00,5378,Den of Thieves 2: Pantera,Chadera,R
CC,25-01-14,14:40,5378,Den of Thieves 2: Pantera,Ashdod,R
CC,25-01-14,17:00,5378,Den of Thieves 2: Pantera,Ashdod,R
CC,25-01-14,18:30,5378,Den of Thieves 2: Pantera,Ashdod,R
CC,25-01-14,20:10,5378,Den of Thieves 2: Pantera,Ashdod,R
CC,25-01-14,21:45,5378,Den of Thieves 2: Pantera,Ashdod,R
ML,25-01-14,18:30,58669,Den of Thieves 2: Pantera,Haifa,UPGRADE
ML,25-01-14,21:30,58670,Den of Thieves 2: Pantera,Haifa,UPGRADE
ML,25-01-14,19:25,82136,Den of Thieves 2: Pantera,Netanya,UPGRADE
ML,25-01-14,22:30,82137,Den of Thieves 2: Pantera,Netanya,UPGRADE
ML,25-01-14,21:20,2031,Den of Thieves 2: Pantera,Glilot,UPGRADE
LC,25-01-14,16:00,563916,Emilia Pérez,Tel Aviv,R
LC,25-01-14,13:40,563717,Emilia Pérez,Raanana,R
HC,25-01-14,11:45,2810,Emilia Pérez,Kiryat Bialik,R
HC,25-01-14,14:30,2810,Emilia Pérez,Kiryat Bialik,R
HC,25-01-14,17:15,2810,Emilia Pérez,Kiryat Bialik,R
HC,25-01-14,20:00,2810,Emilia Pérez,Kiryat Bialik,R
HC,25-01-14,19:15,2810,Emilia Pérez,Haifa,R
HC,25-01-14,19:50,2810,Emilia Pérez,Kfar Saba,R
HC,25-01-14,21:20,2810,Emilia Pérez,Modiin,R
HC,25-01-14,11:00,2810,Emilia Pérez,Rehovot,R
HC,25-01-14,13:45,2810,Emilia Pérez,Rehovot,R
HC,25-01-14,21:45,2810,Emilia Pérez,Rehovot,R
CC,25-01-14,10:30,5328,Emilia Pérez,Glilot,R
CC,25-01-14,13:20,5328,Emilia Pérez,Glilot,R
CC,25-01-14,16:10,5328,Emilia Pérez,Glilot,R
CC,25-01-14,18:55,5328,Emilia Pérez,Glilot,R
CC,25-01-14,10:20,5328,Emilia Pérez,Rishon Letzion,R
CC,25-01-14,11:00,5328,Emilia Pérez,Rishon Letzion,R
CC,25-01-14,13:20,5328,Emilia Pérez,Rishon Letzion,R
CC,25-01-14,16:00,5328,Emilia Pérez,Rishon Letzion,R
CC,25-01-14,19:00,5328,Emilia Pérez,Rishon Letzion,R
CC,25-01-14,19:40,5328,Emilia Pérez,Kfar Saba,R
CC,25-01-14,11:00,5328,Emilia Pérez,Kfar Saba,Prime
CC,25-01-14,12:30,5328,Emilia Pérez,Kfar Saba,Prime
CC,25-01-14,15:30,5328,Emilia Pérez,Kfar Saba,Prime
CC,25-01-14,12:30,5328,Emilia Pérez,Netanya,R
CC,25-01-14,15:10,5328,Emilia Pérez,Netanya,R
CC,25-01-14,10:20,5328,Emilia Pérez,Netanya,Prime
CC,25-01-14,18:00,5328,Emilia Pérez,Netanya,Prime
CC,25-01-14,10:30,5328,Emilia Pérez,Beer Sheva,R
CC,25-01-14,13:30,5328,Emilia Pérez,Beer Sheva,R
CC,25-01-14,18:20,5328,Emilia Pérez,Beer Sheva,R
HC,25-01-14,22:20,2768,Gladiator II,Kiryat Bialik,R
HC,25-01-14,20:50,2768,Gladiator II,Rehovot,R
CC,25-01-14,21:40,5327,Gladiator II,Rishon Letzion,R
CC,25-01-14,14:10,5327,Gladiator II,Jerusalem,R
CC,25-01-14,21:10,5327,Gladiator II,Beer Sheva,R
CC,25-01-14,13:00,5327,Gladiator II,Ashdod,R
YP,25-01-14,21:20,67575,Gladiator II,Rishon Letzion,R
YP,25-01-14,11:00,74092,Gladiator II,Haifa,R
